0.6260605447,0.8174138634,1
0.3239501781,0.2007676109,1
0.1056479688,0.6191424538,2
0.5448397928,0.6797364438,1
0.7068550836,0.2547791942,1
0.3033025951,0.6333767398,1
0.5775694972,0.1872897079,1
0.2345434738,0.9837470655,2
0.7558970634,0.9737038834,2
0.4411013602,0.2115096718,1
0.7217029818,0.7904789875,1
0.2497142484,0.1671281852,2
0.5558655559,0.2813208638,1
0.8487165893,0.1088444841,2
0.1928828915,0.6083812882,1
0.4067049139,0.8274787196,1
0.243664366,0.5693977118,1
0.5795893768,0.4185390627,1
0.2742631383,0.1827191115,1
0.4638264515,0.4730259481,1
0.3919793655,0.7176464156,1
0.6719221524,0.2695531679,1
0.3447984158,0.8432924388,1
0.7421156755,0.0459778886,2
0.9762169829,0.9176308208,2
0.162601021,0.1738088788,2
0.944249793,0.2389880895,2
0.4902898296,0.6327632611,1
0.6163470665,0.3203711874,1
0.4020139823,0.9961826395,2
0.449461262,0.8473274567,1
0.3349234596,0.2939403544,1
0.248883535,0.9327234342,2
0.6395241509,0.7023949041,1
0.7247948081,0.2508130796,1
0.2288028761,0.5986172384,1
0.548487438,0.7101336111,1
0.5561882578,0.0507685161,2
0.4858641503,0.8348859608,1
0.7360409416,0.8672882421,2
0.1249318772,0.2390777081,2
0.9729643219,0.9230136464,2
0.4333358249,0.197554833,1
0.9483046863,0.2265206586,2
0.0933423841,0.4098576286,2
0.2672500486,0.3516689052,1
0.2463578651,0.7203095697,1
0.9010735252,0.968979945,2
0.8467227579,0.1568492675,2
0.4333966979,0.170069884,1
0.4562756463,0.7348371258,1
0.9345807709,0.4097893494,2
0.1541377681,0.0607252451,2
0.2635437607,0.026016364,2
0.519443693,0.3795221602,1
0.7934394186,0.8204431277,2
0.2078491812,0.5376952769,1
0.9046374987,0.5179055254,2
0.1698728388,0.6184230835,1
0.5415631351,0.5832175653,1
0.7536538712,0.3409052056,1
0.8341389456,0.2403903062,2
0.0504448476,0.8490694364,2
0.9251608362,0.4169784242,2
0.0214892427,0.2173358465,2
0.401125471,0.1891857395,1
0.5823942109,0.2400910831,1
0.8560933984,0.8239211585,2
0.6613851371,0.0167313156,2
0.8028251229,0.3350000211,1
0.9400929434,0.9306197304,2
0.6750730447,0.2170580921,1
0.4880688588,0.2494964655,1
0.5358131584,0.4407437753,1
0.064181604,0.2815961724,2
0.8664116219,0.4622509285,1
0.4079959556,0.0857103434,2
0.4392321551,0.3604388248,1
0.2185732698,0.2569342606,1
0.5069768835,0.3970240594,1
0.1729938716,0.2026143852,2
0.004416937,0.1358634066,2
0.996809067,0.3917444405,2
0.6788234722,0.8604313601,2
0.4846684476,0.3792877622,1
0.3796981653,0.9614897936,2
0.1430323406,0.8113078512,2
0.8827259354,0.223104557,2
0.5089546766,0.0867508893,2
0.198482023,0.1414229784,2
0.1445687485,0.2403683571,2
0.6284278678,0.9829099744,2
0.5328479922,0.0109261292,2
0.552988983,0.9213321734,2
0.8648323193,0.6320323113,1
0.9135413802,0.0886490946,2
0.5552881954,0.2410325178,1
0.9926168287,0.8087229553,2
0.5748273043,0.2979857007,1
0.3296950603,0.4545989884,1
0.2753017935,0.8571547454,2
0.0089362013,0.3222862026,2
0.319591899,0.3580811719,1
0.003156274,0.623760156,2
0.3110862744,0.1602161128,1
0.8160507542,0.4921904789,1
0.0528395486,0.7435964485,2
0.6117671252,0.7419202187,1
0.1612233077,0.3631280041,1
0.7893900154,0.2163487164,2
0.4112751699,0.0341781937,2
0.6139333825,0.983535125,2
0.8556950368,0.8295881578,2
0.8095353587,0.1779848783,2
0.6146951094,0.1494452791,1
0.0443567396,0.6649418473,2
0.9424650919,0.6153575979,2
0.9790297169,0.3359206559,2
0.0039275374,0.5977666274,2
0.7171802656,0.8768209488,2
0.6057939993,0.4363542475,1
0.6123383957,0.8580459417,1
0.9273576969,0.5359171776,2
0.8463588993,0.0119483953,2
0.4313702309,0.7271650411,1
0.9293256977,0.9542677695,2
0.822911639,0.7313335703,1
0.6590301117,0.3682183805,1
0.1275445561,0.3205600687,2
0.866923776,0.1245767263,2
0.4273355952,0.8571660773,1
0.1118345086,0.9656201859,2
0.5206377355,0.2890919066,1
0.860654024,0.5019016552,1
0.4726763469,0.6906782894,1
0.6070979165,0.0023106302,2
0.7364112218,0.2460897366,1
0.0506490078,0.4053448671,2
0.6659923327,0.3244416642,1
0.512702077,0.528839131,1
0.1082390725,0.4696063223,1
0.8437982089,0.4394233926,1
0.368826206,0.9319562799,2
0.427110517,0.4813083399,1
0.0927804939,0.2427196586,2
0.296322499,0.3770603763,1
0.020201917,0.1449286754,2
0.1437027821,0.759680942,2
0.6962959515,0.5865154133,1
0.7676381046,0.9263763492,2
0.7403303895,0.526963328,1
0.1517540619,0.7886804101,2
0.9713896361,0.7057010269,2
0.0366638957,0.4367680447,2
0.7637759631,0.7059153271,1
0.8778260003,0.4080091324,1
0.7018244923,0.5846631485,1
0.8641771004,0.2682563419,2
0.3119352911,0.9200488846,2
0.3456496849,0.6745448816,1
0.6885505043,0.9082210982,2
0.1867896509,0.5178726382,1
0.4111275322,0.9072588523,2
0.971601078,0.7116381159,2
0.1390368225,0.9126827278,2
0.0109542309,0.3618907494,2
0.0417167981,0.8309376373,2
0.8231714699,0.1450490694,2
0.5218286009,0.0815550403,2
0.8580881101,0.478365644,1
0.3904625449,0.6344257555,1
0.3518350636,0.5933878901,1
0.8145673424,0.3753723625,1
0.2027474875,0.2908450166,1
0.7307369006,0.4000480191,1
0.3782498368,0.4581423935,1
0.7220425838,0.5649108234,1
0.951928277,0.8401992785,2
0.7811160663,0.0946927496,2
0.0415234132,0.0690588504,2
0.8070683078,0.7675793634,2
0.3463594749,0.5610204456,1
0.2770883886,0.6181860101,1
0.4602720202,0.4581149987,1
0.4256675681,0.969725214,2
0.7847350269,0.2222209364,1
0.3191885461,0.4456018305,1
0.1283950541,0.719450438,2
0.1619040921,0.1128885842,2
0.95759272,0.1487583299,2
0.6477499405,0.8293587308,1
0.641100056,0.8866212599,2
0.9149869858,0.3537589932,2
0.8055775542,0.8379804529,2
0.9298036632,0.6890321078,2
0.1789218744,0.8170342575,2
0.8818484288,0.6292103251,2
0.3825852992,0.349828678,1
0.1812865482,0.0495874209,2
0.2983860132,0.4594254901,1
0.9121390341,0.7647208564,2
0.8078630976,0.5280365618,1
0.298586845,0.1941318625,1
0.8742592787,0.3677521976,1
0.768850008,0.8235279218,2
0.1034302212,0.4429958597,2
0.9627898416,0.8855550869,2
0.8544183127,0.1278162147,2
0.9928453104,0.4011280258,2
0.0132623857,0.3170993029,2
0.9061273032,0.6298244164,2
0.372775039,0.0905930064,2
0.200227449,0.8575470425,2
0.0890390333,0.9572351947,2
0.0689828473,0.8063113522,2
0.2124960849,0.238535434,1
0.8847317833,0.7748620931,2
0.9837983051,0.4228539039,2
0.3179544036,0.8465700881,1
0.3279698384,0.05108913,2
0.3911146375,0.7589495162,1
0.3764144687,0.2407714619,1
0.1194435263,0.2983076065,2
0.3607563287,0.0824023856,2
0.3167318724,0.6902455085,1
0.0811373633,0.7801272904,2
0.0649672314,0.3287278788,2
0.5789891756,0.3878454493,1
0.2759072155,0.8772345982,2
0.4396887179,0.3714028853,1
0.0376530279,0.2098564694,2
0.4171443597,0.177902755,1
0.4579840908,0.6727558597,1
0.4004980886,0.256735977,1
0.6508700587,0.742770286,1
0.6686496094,0.6532265838,1
0.9073871517,0.2065441918,2
0.0983105136,0.0022697865,2
0.5473137701,0.0903047359,2
0.6555431306,0.2305108103,1
0.4852364035,0.5056332278,1
0.7813289076,0.0072667289,2
0.4135188563,0.4601224004,1
0.0458293235,0.1719134306,2
0.9344750614,0.4716079721,2
0.7977137771,0.3005591207,1
0.8964854719,0.8572605058,2
0.1800053136,0.4847238142,1
0.3846875066,0.0515452235,2
0.4287410428,0.6023343631,1
0.1093652571,0.5533845035,1
0.1443899675,0.0979908758,2
0.7733681678,0.1833982874,2
0.0450120633,0.7758806821,2
0.4103922627,0.5942882837,1
0.7914811665,0.023476426,2
0.7431348566,0.848910915,2
0.9081138406,0.021959507,2
0.330037073,0.6646017459,1
0.3414511671,0.7070961122,1
0.3812198385,0.4598996974,1
0.6613711859,0.2833866289,1
0.2028475838,0.4732148563,1
0.7933601872,0.4728912375,1
0.5688991118,0.2168024031,1
0.9609256796,0.315317297,2
0.510663371,0.4363091003,1
0.8065313872,0.0834752955,2
0.0701253737,0.9244655027,2
0.6090399033,0.2160866256,1
0.052341349,0.4020034552,2
0.9480823358,0.0836780577,2
0.1737463381,0.8510653222,2
0.6112154509,0.9617393069,2
0.3605515684,0.2180798727,1
0.5627695185,0.7448031287,1
0.0779786207,0.8065741875,2
0.7317327921,0.9210084172,2
0.5493090141,0.7303383883,1
0.7309472565,0.6436313097,1
0.0513685779,0.1509563437,2
0.2361284168,0.2147220784,1
0.9502738031,0.2729891869,2
0.8727627549,0.4353140722,1
0.5236155457,0.3403129651,1
0.1136867908,0.7486017356,2
0.9495137908,0.7210923666,2
0.5132118787,0.3405315498,1
0.6742919399,0.7740247117,1
0.4488939665,0.5485311571,1
